2005, 'SOUTHERN OREGON COASTAL'
2005, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2005, 'FOJC1', 'FORT JONES', '   3.03', '   1.15', '   5.35', '   2.19', '   0.65', '   2.03', '   1.51', '   2.99', '   0.38', '   0.09', '   0.00', '   0.07', ' 19.44', '  89', '  89'
2005, 'HFKC1', 'HAYFORK 2W', '   4.00', '   1.49', '  11.40', '   7.44', '   3.30', '   7.79', '   2.57', '   5.38', '   1.52', '   0.00', '   0.00', '   0.02', ' 44.91', ' 126', ' 126'
2005, 'HPAC1', 'HOOPA', '   6.40', '   1.50', '  14.00', '   6.50', '   2.10', '   9.40', '   6.30', '   5.80', '   3.90', '   0.00', '   0.00', '   0.00', ' 55.90', 'NA', 'NA'
2005, 'HPYC1', 'HAPPY CAMP', '   4.68', '   1.34', '  10.28', '   6.79', '   0.86', '   7.85', '   5.36', '   4.82', '   0.82', '   0.00', '   0.00', '   0.27', ' 43.07', '  84', '  84'
2005, 'HYAC1', 'HYAMPOM', '   5.00', '   6.30', '   8.00', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2005, 'KLAC1', 'KLAMATH', '   8.68', '   3.11', '  16.06', '   9.62', '   2.17', '  12.50', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2005, 'MTHC1', 'MT. HEBRON RS', '   2.63', '   0.94', '   2.20', '   0.55', '   0.57', '   0.50', '   1.91', '   2.42', '   0.33', '   0.00', '   0.00', '   0.36', ' 12.41', '  98', '  98'
2005, 'ORLC1', 'ORLEANS', '   5.83', '   1.57', '  11.57', '   5.96', '   1.68', '   7.54', '   6.54', '   6.28', '   2.77', '   0.02', '   0.00', '   0.20', ' 49.96', '  95', '  95'
2005, 'STGC1', 'LAVA BEDS NM', '   2.38', '   1.93', '   1.21', '   1.53', '   0.55', '   0.70', '   1.76', '   2.19', '   0.59', '   0.00', '   0.00', '   0.33', ' 13.17', '  88', '  88'
2005, 'TRHC1', 'TRINITY RIVER HATCHERY', '   3.41', '   1.38', '   9.13', '   3.54', '   3.04', '   4.75', '   2.30', '   6.32', '   3.25', '   0.00', '   0.00', '   0.00', ' 37.12', ' 113', ' 113'
2005, 'TULC1', 'TULE LAKE', '   2.29', '   1.19', '   1.41', '   0.56', '   0.65', '   0.81', '   2.25', '   3.24', '   0.68', '   0.03', '   0.00', '   0.17', ' 13.28', ' 117', ' 117'
2005, 'WEAC1', 'WEAVERVILLE', '   4.39', '   1.54', '  10.35', '   3.55', '   2.54', '   6.74', '   3.34', '   5.91', '   3.33', '   0.00', '   0.00', '   0.00', ' 41.69', ' 108', ' 108'
2005, 'WLLC1', 'WILLOW CREEK 1NW', 'M', '   2.22', '  10.75', '   8.52', '   2.31', '   8.71', '   6.13', '   5.66', '   2.02', '   0.00', '   0.00', '   0.04', 'M'
2005, 'YKAC1', 'YREKA', '   2.95', '   1.17', '   5.35', '   1.00', '   0.52', '   0.99', '   2.37', '   3.47', '   0.52', '   0.50', '   0.04', '   0.10', ' 18.98', '  96', '  96'
2005, 'RUSSIAN...NAPA...SAN FRANCISCO BAY'
2005, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2005, 'ANGC1', 'ANGWIN PACIFIC UNION COLL', '   5.38', '   2.99', '  13.36', '   6.10', '   4.69', '   6.93', '   1.54', '   6.40', '   0.98', '   0.00', '   0.00', 'M', 'M'
2005, 'CLTC1', 'CALISTOGA', '   4.19', '   1.49', '  11.25', '   7.50', '   2.83', '   5.01', '   2.77', '   6.78', '   1.32', '   0.00', '   0.00', '   0.00', ' 43.14', ' 112', ' 112'
2005, 'FFDC1', 'FAIRFIELD', '   0.89', '   3.30', '   6.66', '   5.52', '   4.24', '   4.28', '   1.43', '   1.46', '   0.28', '   0.00', '   0.00', '   0.01', ' 28.07', ' 120', ' 120'
2005, 'GRNC1', 'GRATON', '   4.18', '   2.73', '  10.86', '   6.30', '   4.55', '   8.08', '   2.29', '   5.45', '   1.03', '   0.00', '   0.01', 'M', 'M'
2005, 'HLDC1', 'HEALDSBURG FIRE DEPT', '   4.30', '   6.77', '  20.15', '   6.88', '   5.42', '   8.49', '   2.72', '   9.54', 'M', '   0.00', '   0.00', '   0.00', 'M'
2005, 'KENC1', 'KENTFIELD', '   4.26', '   2.96', '  15.85', '   7.02', '   6.96', '   8.18', '   3.31', '   5.07', '   1.01', '   0.00', '   0.00', '   0.04', ' 54.66', ' 115', ' 115'
2005, 'MHMC1', 'MOUNT HAMILTON', '   4.98', '   1.94', '   6.77', '   4.72', '   5.88', '   5.82', '   2.27', '   1.48', '   0.76', '   0.00', '   0.00', '   0.03', ' 34.65', ' 146', ' 146'
2005, 'NSHC1', 'NAPA STATE HOSPITAL', '   2.34', '   2.51', '   7.34', '   4.39', '   3.88', '   5.61', '   1.57', '   2.37', '   0.90', '   0.00', '   0.00', '   0.01', ' 30.92', ' 117', ' 117'
2005, 'OAMC1', 'OAKLAND MUSEUM', '   3.10', '   1.69', '   6.84', '   3.93', '   4.24', '   4.58', '   1.68', '   0.79', '   0.33', '   0.00', '   0.00', '   0.00', ' 27.18', ' 118', ' 118'
2005, 'PORC1', 'POTTER VALLEY PH', '   5.17', '   1.97', '  11.57', '   7.23', '   4.10', '   6.47', '   3.42', '   6.68', '   2.25', '   0.00', '   0.00', '   0.00', ' 48.86', ' 108', ' 108'
2005, 'SFO', 'SAN FRANCISCO AIRPORT', '   2.63', '   2.07', '   7.98', '   4.82', '   5.19', '   4.67', '   1.40', '   1.32', '   0.94', '   0.02', '   0.01', '   0.00', ' 31.05', ' 154', ' 154'
2005, 'SFOC1', 'DOWNTOWN SAN FRANCISCO', '   2.63', '   2.07', '   7.98', '   4.82', '   5.19', '   4.67', '   2.19', '   1.32', '   0.94', '   0.02', '   0.01', '   0.00', ' 31.84', ' 143', ' 143'
2005, 'STSC1', 'SANTA ROSA', '   3.27', '   1.81', '  10.46', '   4.12', '   4.29', '   5.74', '   1.61', '   5.55', '   0.95', '   0.00', '   0.02', '   0.00', ' 37.82', ' 122', ' 122'
2005, 'UKHC1', 'UKIAH FIRE DEPT', '   5.34', '   1.84', '   6.74', '   8.26', '   3.61', '   4.56', '   2.74', 'M', '   2.16', '   0.00', '   0.00', '   0.03', 'M'
2005, 'UKI', 'UKIAH ASOS', '   3.74', '   1.83', '  10.76', '   6.59', '   3.37', '   6.39', '   2.65', '   3.98', '   1.40', '   0.00', '   0.00', '   0.04', ' 40.75', 'NA', 'NA'
2005, 'SACRAMENTO...YUBA...FEATHER...AMERICAN'
2005, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2005, '4LW', 'LAKEVIEW', '   1.95', '   0.78', '   2.30', '   0.62', '   1.17', '   1.37', '   2.36', '   3.68', '   0.85', '   0.09', '   0.00', '   0.63', ' 15.80', ' 102', ' 102'
2005, 'ADNC1', 'ADIN', '   2.92', '   2.18', '   1.19', '   0.78', '   0.93', '   1.45', '   1.53', '   4.91', '   0.66', 'M', '   0.00', 'M', 'M'
2005, 'ALTC1', 'ALTURAS', '   3.14', '   2.06', '   0.47', '   1.04', '   0.76', '   1.40', '   1.79', '   3.21', 'M', 'M', 'M', 'M', 'M'
2005, 'AUBC1', 'AUBURN', '   3.88', '   4.44', '   7.24', '   5.14', '   2.82', '   7.97', '   1.40', '   3.66', '   1.41', '   0.00', '   0.00', '   0.64', ' 38.60', ' 106', ' 106'
2005, 'BLU', 'BLUE CANYON', '   8.13', '   4.17', 'M', 'M', 'M', '  12.49', 'M', 'M', '   3.86', '   0.00', '   0.00', 'M', 'M'
2005, 'BNYC1', 'BURNEY', '   3.84', '   1.60', '   3.75', '   3.73', '   2.46', '   4.73', '   3.53', '   5.51', '   1.28', '   0.00', '   0.00', '   0.14', ' 30.57', ' 114', ' 114'
2005, 'BODC1', 'BOWMAN DAM', 'M', '   3.05', '   9.88', '  12.13', '   5.28', '  13.04', '   5.06', '  13.62', '   3.26', '   0.00', 'M', '   0.24', 'M'
2005, 'BRRC1', 'BRUSH CREEK RS', '  10.24', '   2.69', '  16.71', '   8.51', '   3.84', '  13.41', '   5.45', '  14.33', '   2.00', 'M', '   0.00', 'M', 'M'
2005, 'BUCC1', 'BUCKS CREEK', '   7.96', '   2.58', '   9.40', '   8.36', '   5.39', '   9.82', '   3.93', '   8.95', '   2.71', '   0.00', '   0.00', '   0.41', ' 59.51', '  86', '  86'
2005, 'BUKC1', 'BUCKHORN', '   7.04', '   3.17', '  11.54', '   7.72', '   6.65', '  10.92', '   6.99', '  14.80', '   2.92', '   0.00', '   0.00', '   0.00', ' 71.75', ' 108', ' 108'
2005, 'CANC1', 'CANYON DAM', '   5.43', '   1.55', '   6.44', '   6.93', '   2.73', '   7.50', '   3.09', '   5.54', '   2.09', '   0.00', '   0.00', '   0.73', ' 42.03', ' 111', ' 111'
2005, 'CBYC1', 'CANBY 3SW', '   3.54', '   2.17', '   1.15', '   0.80', '   1.00', '   2.15', '   2.43', '   4.96', '   0.67', '   0.00', '   0.00', '   0.62', ' 19.49', ' 118', ' 118'
2005, 'CHAC1', 'CHALLENGE RS', '  10.24', '   3.97', '  13.56', '   9.07', '   4.56', '  13.25', '   3.70', 'M', 'M', 'M', 'M', 'M', 'M'
2005, 'CHEC1', 'CHESTER', '   5.42', '   2.32', '   6.06', '   6.39', '   2.86', '   5.90', '   2.31', '   5.14', '   1.94', '   0.00', '   0.00', 'M', 'M'
2005, 'CHUC1', 'CHICO UNIVERSITY FARM', '   4.92', '   1.98', '   2.39', '   8.93', '   2.69', '   2.57', '   2.15', '   3.25', '   1.44', '   0.00', '   0.00', 'M', 'M'
2005, 'CLGC1', 'COLGATE PH', '   5.91', '   3.65', '   7.48', '   6.19', '   4.32', '   7.91', '   2.14', '   6.04', '   2.12', '   0.00', '   0.00', '   0.34', ' 46.10', ' 112', ' 112'
2005, 'COFC1', 'COLFAX', '   6.12', '   4.37', '   7.72', '   8.86', '   4.92', '   6.06', '   3.01', '   6.68', '   2.11', '   0.00', '   0.00', 'M', 'M'
2005, 'DAVC1', 'DAVIS EXPERIMENTAL FARM', '   2.53', '   2.85', '   3.98', '   3.29', '   3.39', '   2.53', '   0.77', 'M', '   0.61', '   0.00', '   0.00', '   0.00', 'M'
2005, 'DESC1', 'DE SABLA', '  10.55', '   2.77', '  14.00', '  10.26', '   5.13', '   9.98', '   5.01', '   9.87', '   2.97', '   0.00', '   0.00', '   0.15', ' 70.69', ' 107', ' 107'
2005, 'DUNC1', 'DUNSMUIR', '   8.14', '   1.34', '  16.47', '   7.72', '   6.08', '   9.61', '   4.99', '   8.84', '   4.55', '   0.00', '   0.00', '   0.23', ' 67.97', ' 110', ' 110'
2005, 'DWNC1', 'DOWNIEVILLE', '   7.69', '   2.89', '  11.10', '  10.04', '   4.37', '  12.11', '   4.55', '   9.89', '   2.18', '   0.00', '   0.00', '   0.45', ' 65.27', ' 104', ' 104'
2005, 'FOLC1', 'FOLSOM DAM', 'M', 'M', 'M', 'M', '   2.31', '   3.70', '   1.27', 'M', 'M', 'M', 'M', 'M', 'M'
2005, 'FSTC1', 'FORESTHILL RS', '   8.15', '   6.69', '   8.67', '  12.64', '   6.38', '  12.79', '   4.42', '   8.26', '   3.41', '   0.00', '   0.00', '   1.12', ' 72.53', ' 139', ' 139'
2005, 'GEOC1', 'GEORGETOWN RS', '   8.78', '   4.63', '   8.42', '  11.06', '   6.17', '  14.04', '   3.90', '   7.31', '   3.02', '   0.00', '   0.00', '   1.22', ' 68.55', ' 127', ' 127'
2005, 'GLRC1', 'GOLD RUN 2SW', '   7.67', '   4.54', '  10.54', '   9.97', '   5.60', '  12.20', '   3.96', '   9.37', '   3.23', '   0.00', '   0.00', '   1.37', ' 68.45', ' 124', ' 124'
2005, 'GRAC1', 'GRASS VALLEY NO. 2', '   6.66', '   3.82', '  10.60', '   8.03', '   5.26', '  10.12', '   3.82', '   8.07', '   2.10', '   0.00', '   0.00', '   0.48', ' 58.96', ' 111', ' 111'
2005, 'GREC1', 'GREENVILLE RS', '   6.09', '   2.37', '   7.52', '   5.98', '   2.79', '   7.31', '   2.46', '   4.61', '   1.54', '   0.00', 'M', '   0.82', 'M'
2005, 'HATC1', 'HAT CREEK', '   2.67', '   1.70', '   1.05', '   1.80', '   1.56', '   1.94', '   2.53', '   4.89', '   0.06', '   0.00', '   0.00', 'M', 'M'
2005, 'HLEC1', 'HARRY L ENGLEBRIGHT DAM', '   4.61', '   3.14', '   7.09', '   5.12', '   3.42', '   6.59', '   1.69', '   4.12', '   1.48', '   0.00', '   0.00', '   0.16', ' 37.42', ' 107', ' 107'
2005, 'HRRC1', 'HARRISON GULCH RS', '   3.30', '   3.44', '   7.95', '   5.53', '   3.25', '   7.15', '   2.28', '   3.60', '   1.25', '   0.00', '   0.00', '   0.00', ' 37.75', ' 101', ' 101'
2005, 'LSPC1', 'LAKE SPAULDING', '   8.64', '   4.11', '  13.43', '  15.92', '   5.33', '  16.43', '   4.96', '  14.97', '   4.03', '   0.00', 'M', 'M', 'M'
2005, 'MCLC1', 'MCCLOUD', '   7.36', '   1.64', '  13.37', '   9.09', '   4.12', '   7.22', '   3.30', '   7.92', '   3.65', '   0.00', '   0.00', '   0.29', ' 57.96', ' 118', ' 118'
2005, 'MHS', 'MT. SHASTA', '   7.75', '   1.34', '  10.65', '   5.74', '   3.35', '   7.21', '   2.99', '   6.07', '   3.76', '   0.00', '   0.00', '   0.12', ' 48.98', ' 123', ' 123'
2005, 'MINC1', 'MINERAL', '   4.95', '   2.23', '   5.51', '   5.22', '   4.31', '   6.85', '   3.29', '   9.30', '   2.42', '   0.00', '   0.00', '   0.59', ' 44.67', '  79', '  79'
2005, 'MNZC1', 'MANZANITA LAKE', '   4.93', '   2.67', '   1.75', '   3.46', '   3.54', '   3.27', '   3.07', '   6.39', '   2.11', '   0.00', '   0.00', 'M', 'M'
2005, 'NCOC1', 'NICOLAUS', '   2.24', '   3.06', '   2.88', '   3.89', '   2.58', '   1.95', '   1.01', '   1.71', '   0.61', '   0.00', '   0.00', '   0.08', ' 20.01', ' 101', ' 101'
2005, 'NVDC1', 'NEVADA CITY', '   8.31', '   3.92', '  12.80', '  11.18', '   6.03', '  13.06', '   4.17', '   9.32', '   2.20', '   0.00', '   0.00', '   0.53', ' 71.52', ' 121', ' 121'
2005, 'ONDC1', 'ORLAND', '   3.62', '   1.81', '   6.34', '   6.29', '   3.32', '   2.72', '   1.80', '   3.21', '   0.71', '   0.00', '   0.00', '   0.00', ' 29.82', ' 137', ' 137'
2005, 'OROC1', 'OROVILLE', '   3.92', '   2.86', '   6.75', '   5.59', '   2.75', '   3.65', '   1.97', '   3.03', '   1.58', '   0.00', '   0.00', '   0.31', ' 32.41', ' 113', ' 113'
2005, 'PCHC1', 'PACIFIC HOUSE', '   8.25', '   3.49', '   9.53', '  13.98', '   5.77', '  10.79', '   3.83', '   7.54', '   2.86', '   0.00', '   0.07', '   0.56', ' 66.67', ' 129', ' 129'
2005, 'PLCC1', 'PLACERVILLE', '   6.90', '   4.24', '   7.74', '   9.93', '   4.47', '  11.29', '   2.52', '   3.56', '   2.08', '   0.00', '   0.04', '   0.46', ' 53.23', ' 137', ' 137'
2005, 'PLUC1', 'PLUMAS EUREKA SP', '   8.90', '   1.50', '   9.70', '   9.82', '   3.82', '  10.80', '   4.50', '  10.00', '   2.50', '   0.00', '   0.00', 'M', 'M'
2005, 'PRAC1', 'PORTOLA', '   2.54', '   1.29', '   4.46', '   3.83', '   1.19', '   3.94', '   0.73', '   1.84', '   0.98', '   0.00', '   0.00', '   0.86', ' 21.66', '  94', '  94'
2005, 'PRDC1', 'PARADISE', '   7.97', '   2.22', '  12.49', '   9.48', '   3.93', '   8.07', '   4.27', '   7.08', '   2.65', '   0.00', '   0.00', '   0.00', ' 58.16', ' 104', ' 104'
