2007, 'SOUTHERN OREGON COASTAL'
2007, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2007, 'GASC1', 'GASQUET RS', '   1.42', '  23.21', '  22.55', '   5.70', '  17.71', '   6.27', '   5.59', '   1.58', '   1.84', '   0.96', '   0.33', '   0.52', ' 87.68', '  95', '  95'
2007, 'GCSC1', 'GRIZZLY CREEK SP', '   0.42', '   8.67', '  10.14', '   1.76', '  14.76', 'M', '   4.76', '   0.63', '   0.31', '   1.13', '   0.00', '   0.13', 'M'
2007, 'O87', 'SHELTER COVE', '   0.37', '  13.94', '  13.83', '   0.78', '  14.91', '   2.72', '   3.69', '   0.10', '   0.00', 'M', 'M', 'M', 'M'
2007, 'OPCC1', 'PRAIRIE CREEK SP', '   0.96', 'M', '  14.67', '   3.76', '  13.37', '   5.99', '   5.44', '   1.04', '   1.47', '   1.00', '   0.31', '   0.35', 'M'
2007, 'RIHC1', 'RICHARDSON GROVE SP', '   0.16', '   9.80', '  15.04', '   2.33', '  16.09', '   0.99', '   2.55', 'M', 'M', '   0.00', '   0.00', '   0.00', 'M'
2007, 'SCOC1', 'SCOTIA', '   0.55', '   7.65', '   9.46', '   1.70', '  12.31', '   2.91', '   3.61', '   0.82', '   0.46', '   0.67', '   0.02', '   0.31', ' 40.47', '  83', '  83'
2007, 'STNC1', 'STANDISH HICKEY SP', '   0.65', '  10.89', '  14.54', '   3.73', '  12.81', '   2.12', '   4.86', 'M', 'M', 'M', 'M', '   0.87', 'M'
2007, 'WTSC1', 'WILLITS 1NE', '   0.29', '   6.38', '   9.70', '   1.03', '  10.96', '   1.23', '   2.98', '   0.85', '   0.00', '   0.43', '   0.00', '   0.08', ' 33.93', '  68', '  68'
2007, 'UPPER KLAMATH'
2007, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2007, 'BLIO3', 'BLY 4SE', '   0.63', '   2.36', '   2.04', '   0.58', '   2.72', '   1.40', '   0.61', '   0.78', '   2.79', '   0.71', '   0.31', '   0.78', ' 15.71', 'NA', 'NA'
2007, 'CHEO3', 'CHEMULT', '   0.67', '   5.86', '   5.11', '   0.32', '   4.33', '   0.59', '   1.35', '   0.48', '   0.73', '   0.75', '   0.72', '   1.04', ' 21.95', '  85', '  85'
2007, 'CHQO3', 'CHILOQUIN 7NW', '   0.11', 'M', '   4.12', '   0.97', '   1.45', '   0.25', '   1.82', '   0.57', '   0.17', '   0.82', '   0.45', '   0.18', 'M'
2007, 'CRLO3', 'CRATER LAKE NP', '   1.35', '  18.95', '  12.66', '   3.79', '  10.28', '   4.68', '   4.65', '   1.61', '   2.45', '   2.32', '   1.73', '   0.51', ' 64.98', '  97', '  97'
2007, 'GBZO3', 'GERBER', '   0.44', '   3.50', '   3.10', '   0.20', '   3.30', '   1.20', '   0.85', 'M', '   0.40', 'M', '   0.38', 'M', 'M'
2007, 'HOWO3', 'HOWARD PRAIRIE', '   0.94', '   7.67', '   5.86', '   1.78', '   6.86', '   2.33', '   0.88', '   0.46', '   0.95', '   0.92', '   0.48', '   0.31', ' 29.44', '  90', '  90'
2007, 'KENO3', 'KENO', '   0.77', '   4.41', '   3.63', '   1.14', '   2.82', '   0.58', '   1.45', '   0.81', '   0.70', '   0.88', '   0.18', '   1.05', ' 18.42', '  91', '  91'
2007, 'LMT', 'KLAMATH FALLS', '   0.89', '   2.55', '   2.11', '   0.60', '   2.54', '   0.42', '   0.63', '   0.29', '   0.50', '   0.38', '   0.28', '   0.32', ' 11.51', '  82', '  82'
2007, 'LOWER KLAMATH'
2007, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2007, 'BBAC1', 'BIG BAR 4E', '   0.38', '   5.78', '   7.02', '   1.07', '   7.19', '   1.10', '   2.17', '   0.90', '   0.15', '   0.20', 'M', '   0.00', 'M'
2007, 'CFFC1', 'COFFEE CREEK RS', 'M', '   6.20', 'M', 'M', 'M', 'M', '   2.70', 'M', 'M', 'M', 'M', 'M', 'M'
2007, 'CHNC1', 'CALLAHAN', '   0.15', '   3.21', '   4.93', '   1.09', '   3.80', '   0.19', '   0.28', '   0.63', '   0.13', '   0.31', '   0.08', '   0.20', ' 15.00', '  71', '  71'
2007, 'COPC1', 'COPCO #1 DAM', '   0.67', '   3.63', '   4.54', '   1.48', '   5.59', '   0.91', '   0.87', '   0.90', '   0.89', '   1.73', '   0.14', '   0.29', ' 21.64', ' 105', ' 105'
2007, 'FOJC1', 'FORT JONES', '   0.08', '   2.94', '   5.42', '   1.44', '   4.67', '   0.50', '   0.69', '   0.59', '   0.07', '   0.56', '   0.06', '   0.00', ' 17.02', '  78', '  78'
2007, 'HFKC1', 'HAYFORK 2W', '   0.46', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2007, 'HPAC1', 'HOOPA', '   0.40', '  12.50', 'M', '   2.80', 'M', '   2.23', 'M', '   0.30', 'M', 'M', 'M', 'M', 'M'
2007, 'HPYC1', 'HAPPY CAMP', '   0.17', '  13.33', '  14.58', '   2.99', '  12.90', '   1.70', '   3.30', '   0.71', '   0.02', '   0.99', '   0.20', '   0.03', ' 50.92', '  99', '  99'
2007, 'HYAC1', 'HYAMPOM', '   0.10', '   8.30', 'M', 'M', 'M', 'M', 'M', '   0.20', 'M', 'M', 'M', 'M', 'M'
2007, 'KLAC1', 'KLAMATH', '   1.51', '  20.74', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2007, 'MTHC1', 'MT. HEBRON RS', '   0.95', '   1.50', '   1.73', '   0.56', '   1.62', '   0.41', '   0.69', '   0.16', '   0.55', '   2.13', '   0.00', '   0.15', ' 10.45', '  82', '  82'
2007, 'ORLC1', 'ORLEANS', '   0.66', '  12.78', '  12.63', '   2.86', '  13.84', '   2.28', '   3.60', '   1.39', '   0.27', '   1.56', '   0.28', '   0.44', ' 52.59', ' 100', ' 100'
2007, 'STGC1', 'LAVA BEDS NM', '   0.83', '   1.19', '   0.90', '   0.96', 'M', '   0.42', '   0.38', '   0.40', '   0.52', '   0.76', '   0.16', '   0.69', 'M'
2007, 'TRHC1', 'TRINITY RIVER HATCHERY', '   0.21', '   5.54', '   6.50', '   0.79', '   4.62', '   0.51', '   1.97', '   0.76', '   0.04', '   0.48', '   0.04', '   0.06', ' 21.52', '  66', '  66'
2007, 'TULC1', 'TULE LAKE', '   0.81', '   1.14', '   1.54', '   0.57', '   2.15', '   0.90', '   0.43', '   0.47', '   0.52', '   0.52', '   0.04', '   0.47', '  9.56', '  84', '  84'
2007, 'WEAC1', 'WEAVERVILLE', '   0.34', 'M', 'M', '   0.94', '   6.75', '   2.14', '   2.09', '   0.94', '   0.17', '   0.47', 'M', 'M', 'M'
2007, 'WLLC1', 'WILLOW CREEK 1NW', 'M', '  11.56', '   8.67', '   2.83', '  10.72', '   2.31', '   3.96', '   0.74', '   0.13', '   1.56', '   0.00', '   0.01', 'M'
2007, 'YKAC1', 'YREKA', '   0.24', '   2.96', '   5.27', '   1.27', '   2.72', '   0.24', '   0.68', '   0.77', '   0.40', '   1.24', '   0.04', '   0.08', ' 15.91', '  81', '  81'
2007, 'RUSSIAN...NAPA...SAN FRANCISCO BAY'
2007, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2007, 'ANGC1', 'ANGWIN PACIFIC UNION COLL', '   0.29', '   3.21', '   6.16', '   0.48', '   9.82', '   0.39', '   1.76', '   0.63', '   0.00', '   0.17', '   0.00', '   0.16', ' 23.07', '  57', '  57'
2007, 'CLTC1', 'CALISTOGA', '   0.45', '   2.93', '   7.46', '   0.35', '   9.19', '   0.09', '   2.91', '   0.61', '   0.00', '   0.05', 'M', 'M', 'M'
2007, 'FFDC1', 'FAIRFIELD', '   0.12', '   2.55', '   3.41', '   0.20', '   4.38', '   0.11', '   2.05', '   0.55', '   0.00', '   0.00', '   0.00', '   0.38', ' 13.75', '  59', '  59'
2007, 'GRNC1', 'GRATON', '   0.56', '   5.47', '   8.08', '   0.48', '  10.58', '   0.07', '   2.87', '   0.56', '   0.00', '   0.09', 'M', 'M', 'M'
2007, 'HLDC1', 'HEALDSBURG FIRE DEPT', '   0.53', '   3.80', '   7.79', '   0.42', '  12.50', '   0.25', '   3.60', '   0.49', '   0.00', '   0.17', '   0.00', '   0.09', ' 29.64', '  70', '  70'
2007, 'KENC1', 'KENTFIELD', '   0.56', '   4.57', '   6.88', '   0.35', '  11.61', '   0.41', '   2.70', '   0.81', '   0.00', '   0.00', 'M', 'M', 'M'
2007, 'MHMC1', 'MOUNT HAMILTON', '   0.57', '   3.31', '   3.88', '   1.09', '   6.67', '   0.82', '   1.05', '   0.22', '   0.03', '   0.03', '   0.00', '   0.35', ' 18.02', '  76', '  76'
2007, 'NSHC1', 'NAPA STATE HOSPITAL', '   0.14', '   3.30', '   3.71', '   0.36', '   5.12', '   0.35', '   1.52', '   0.35', '   0.00', '   0.00', '   0.00', '   0.05', ' 14.90', '  56', '  56'
2007, 'OAMC1', 'OAKLAND MUSEUM', '   0.60', '   1.67', '   3.77', '   0.55', '   5.06', '   0.44', '   1.57', '   0.38', '   0.00', '   0.00', 'M', 'M', 'M'
2007, 'PORC1', 'POTTER VALLEY PH', '   0.22', '   5.78', '  10.02', '   1.18', '  11.21', '   0.97', '   3.20', '   0.82', '   0.00', '   0.42', '   0.00', '   0.13', ' 33.95', '  75', '  75'
2007, 'SFO', 'SAN FRANCISCO AIRPORT', '   0.63', '   3.05', '   5.31', '   0.72', '   4.79', '   0.52', '   1.44', '   0.43', '   0.00', '   0.02', '   0.00', '   0.09', ' 17.00', '  85', '  85'
2007, 'SFOC1', 'DOWNTOWN SAN FRANCISCO', '   0.63', '   3.05', '   5.31', '   0.72', '   4.79', '   0.52', '   1.44', '   0.43', '   0.00', '   0.02', '   0.00', '   0.09', ' 17.00', '  76', '  76'
2007, 'STSC1', 'SANTA ROSA', '   0.57', '   3.58', '   5.46', '   0.49', '   7.07', '   0.31', '   2.58', '   0.36', '   0.00', '   0.12', '   0.00', '   0.05', ' 20.59', '  66', '  66'
2007, 'UKHC1', 'UKIAH FIRE DEPT', '   0.21', '   4.49', '   7.30', '   0.51', '   9.62', '   0.85', '   2.39', '   0.63', '   0.00', '   0.00', '   0.00', 'M', 'M'
2007, 'UKI', 'UKIAH ASOS', '   0.31', '   4.14', '   5.98', '   0.43', '   8.63', '   0.51', '   2.11', '   0.60', '   0.00', '   0.12', '   0.00', '   0.06', ' 22.89', 'NA', 'NA'
2007, 'SACRAMENTO...YUBA...FEATHER...AMERICAN'
2007, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2007, '4LW', 'LAKEVIEW', '   0.29', '   1.72', '   0.66', '   0.16', '   1.91', '   0.31', '   1.34', '   0.69', '   0.43', '   0.02', '   0.18', '   1.35', '  9.06', '  59', '  59'
2007, 'ADNC1', 'ADIN', '   0.59', '   1.90', '   1.03', '   0.27', '   2.76', '   0.72', '   0.78', '   0.41', '   0.79', '   0.32', '   0.14', 'M', 'M'
2007, 'ALTC1', 'ALTURAS', 'M', '   1.15', '   0.82', '   0.36', '   1.68', '   0.66', '   1.72', '   0.27', '   0.51', 'M', 'M', 'M', 'M'
2007, 'AUBC1', 'AUBURN', '   0.00', 'M', '   4.41', '   0.10', '   9.40', 'M', '   2.71', '   0.72', '   0.05', '   0.00', '   0.00', '   0.22', 'M'
2007, 'BLU', 'BLUE CANYON', 'M', 'M', '   9.47', 'M', 'M', 'M', 'M', '   2.01', 'M', 'M', 'M', 'M', 'M'
2007, 'BNYC1', 'BURNEY', '   0.08', '   3.08', '   4.16', '   0.73', '   6.92', '   1.18', '   1.63', '   0.36', '   0.70', '   0.71', '   0.00', '   1.80', ' 21.35', '  79', '  79'
2007, 'BODC1', 'BOWMAN DAM', '   0.64', '   8.49', '  10.60', '   2.99', '  15.90', '   1.60', '   5.00', '   2.58', '   0.94', '   0.00', '   0.00', '   1.23', ' 49.97', '  73', '  73'
2007, 'BRRC1', 'BRUSH CREEK RS', '   0.34', '   7.57', '  14.68', '   1.79', '  23.26', '   1.27', '   5.94', '   1.54', '   0.51', '   0.71', 'M', 'M', 'M'
2007, 'BUCC1', 'BUCKS CREEK', '   0.45', '   6.79', '  10.97', '   1.25', '  15.79', '   2.25', '   3.47', '   1.40', '   0.24', '   0.74', '   0.00', '   1.09', ' 44.44', '  64', '  64'
2007, 'BUKC1', 'BUCKHORN', '   0.49', '  12.16', '  14.21', '   2.59', '  13.38', '   2.47', '   4.71', '   1.87', '   0.79', '   2.10', '   0.06', '   1.92', ' 56.75', '  85', '  85'
2007, 'CANC1', 'CANYON DAM', '   0.15', '   2.83', '   4.60', '   0.34', '   9.26', '   1.87', '   2.03', '   0.84', '   0.33', '   0.55', '   0.00', '   1.04', ' 23.84', '  63', '  63'
2007, 'CBYC1', 'CANBY 3SW', '   0.87', '   2.24', '   0.76', '   0.47', '   2.03', '   0.66', '   0.65', '   0.25', '   1.01', '   0.11', '   0.00', 'M', 'M'
2007, 'CHAC1', 'CHALLENGE RS', 'M', '   6.03', '  10.68', '   0.57', '  12.67', '   0.92', '   5.56', '   1.38', 'M', 'M', 'M', 'M', 'M'
2007, 'CHEC1', 'CHESTER', '   0.12', '   4.72', '   3.67', '   0.79', '   8.63', '   0.92', '   2.52', '   1.50', '   0.11', '   1.25', '   0.00', '   0.49', ' 24.72', '  75', '  75'
2007, 'CHUC1', 'CHICO UNIVERSITY FARM', '   0.19', '   2.34', '   1.99', '   1.86', '   4.87', '   0.20', '   2.45', '   0.50', '   0.20', '   0.28', '   0.00', '   0.27', ' 15.15', '  58', '  58'
2007, 'CLGC1', 'COLGATE PH', '   0.40', '   4.23', '   7.67', '   0.96', '  10.14', '   0.97', '   2.75', '   0.96', '   0.65', '   0.01', '   0.00', '   0.86', ' 29.60', '  72', '  72'
2007, 'COFC1', 'COLFAX', '   0.46', '   2.92', '   5.89', '   1.12', '  11.37', '   0.88', '   3.03', '   1.09', '   0.19', '   0.00', '   0.00', '   0.84', ' 27.79', '  58', '  58'
2007, 'DAVC1', 'DAVIS EXPERIMENTAL FARM', '   0.02', '   2.14', '   2.39', '   0.00', '   3.34', '   0.16', '   1.72', '   0.36', '   0.00', '   0.06', '   0.00', '   0.20', ' 10.39', '  55', '  55'
2007, 'DESC1', 'DE SABLA', '   0.18', '   6.34', '  12.79', '   0.34', '  16.17', '   1.01', '   4.57', '   1.12', '   0.38', '   0.62', '   0.00', '   1.50', ' 45.02', '  68', '  68'
2007, 'DUNC1', 'DUNSMUIR', '   0.14', '   8.74', '  13.18', '   1.53', '  13.87', '   1.66', '   2.13', '   1.06', '   0.46', '   0.78', '   0.05', 'M', 'M'
2007, 'DWNC1', 'DOWNIEVILLE', '   0.89', '   8.32', '   9.32', '   1.74', '  16.23', '   2.32', '   4.45', '   1.94', '   1.23', '   0.00', '   0.04', '   1.08', ' 47.56', '  76', '  76'
2007, 'FSTC1', 'FORESTHILL RS', '   0.88', '   5.78', '   7.99', '   3.09', '  14.52', '   2.41', '   3.54', '   1.34', '   0.37', '   0.00', '   0.00', '   1.05', ' 40.97', '  79', '  79'
2007, 'GEOC1', 'GEORGETOWN RS', '   0.84', '   5.02', '   7.42', '   1.07', '   8.64', '   3.05', '   4.00', '   1.50', '   0.45', '   0.00', '   0.00', '   0.83', ' 32.82', '  61', '  61'
2007, 'GLRC1', 'GOLD RUN 2SW', '   0.98', '   5.77', '   9.37', '   2.20', '  13.79', '   1.66', '   3.93', '   1.62', '   0.65', '   0.00', '   0.00', '   1.43', ' 41.40', '  75', '  75'
2007, 'GRAC1', 'GRASS VALLEY NO. 2', '   0.45', '   3.96', '   9.35', '   1.15', '  14.15', '   1.34', '   4.01', '   1.64', '   0.30', '   0.17', '   0.00', '   1.50', ' 38.02', '  72', '  72'
2007, 'GREC1', 'GREENVILLE RS', 'M', '   4.21', '   5.69', 'M', 'M', '   1.20', '   2.14', '   0.67', 'M', '   0.00', '   0.00', '   0.63', 'M'
2007, 'HATC1', 'HAT CREEK', '   0.15', '   3.56', '   1.87', '   0.29', '   4.52', '   0.62', '   1.63', '   0.38', '   0.52', '   0.39', '   0.00', '   1.15', ' 15.08', '  75', '  75'
2007, 'HLEC1', 'HARRY L ENGLEBRIGHT DAM', '   0.18', '   2.99', '   5.72', '   0.06', '   7.51', '   0.80', '   2.73', '   0.75', '   0.05', '   0.00', '   0.00', '   0.75', ' 21.54', '  62', '  62'
2007, 'HRRC1', 'HARRISON GULCH RS', '   0.12', '   3.46', '   5.89', '   0.34', 'M', 'M', '   1.90', '   0.24', 'M', '   0.15', '   0.00', 'M', 'M'
2007, 'LSPC1', 'LAKE SPAULDING', '   0.96', '   8.28', '  10.12', '   2.79', '  19.40', '   2.25', '   5.08', '   2.09', '   0.50', '   0.01', 'M', 'M', 'M'
2007, 'MCLC1', 'MCCLOUD', '   0.08', '   5.41', '   9.19', '   0.80', '  10.69', '   0.69', '   1.37', '   0.86', '   0.53', '   0.90', '   0.00', '   1.02', ' 31.54', '  64', '  64'
2007, 'MHS', 'MT. SHASTA', '   0.18', '   4.05', '   8.26', '   0.86', '   9.57', '   1.64', '   1.51', '   0.69', '   0.30', '   0.56', '   0.03', '   0.39', ' 28.04', '  70', '  70'
2007, 'MINC1', 'MINERAL', '   0.38', '   5.81', '   7.25', '   0.19', '  11.48', '   2.38', '   2.01', '   1.17', '   0.38', '   0.51', '   0.00', '   0.74', ' 32.30', '  57', '  57'
2007, 'MNZC1', 'MANZANITA LAKE', '   0.63', '   3.72', '   3.67', '   1.33', '   7.05', '   2.05', '   2.40', '   0.97', '   0.72', '   0.61', '   0.00', '   1.51', ' 24.66', '  60', '  60'
2007, 'NCOC1', 'NICOLAUS', '   0.10', '   1.55', '   3.34', '   0.03', '   3.11', '   0.33', '   1.10', '   0.17', '   0.00', '   0.00', '   0.00', '   0.31', ' 10.04', '  51', '  51'
2007, 'NVDC1', 'NEVADA CITY', '   0.79', '   6.40', '  10.29', '   1.33', '  15.77', '   1.41', '   4.65', '   1.91', '   1.02', '   0.07', '   0.00', '   1.42', ' 45.06', '  76', '  76'
2007, 'ONDC1', 'ORLAND', '   0.09', '   1.64', '   3.10', '   0.04', '   3.31', '   0.12', '   1.59', '   0.33', '   0.15', '   0.47', '   0.00', '   0.93', ' 11.77', '  54', '  54'
2007, 'OROC1', 'OROVILLE', '   0.18', '   4.24', '   5.00', '   0.00', '   5.98', '   0.42', '   1.89', '   0.90', '   1.69', 'M', '   0.00', '   1.90', 'M'
2007, 'PCHC1', 'PACIFIC HOUSE', '   0.89', '   6.92', '   6.90', '   2.47', '  13.23', '   2.77', '   3.79', '   1.51', '   0.15', '   0.02', '   0.00', '   0.65', ' 39.30', '  76', '  76'
2007, 'PLCC1', 'PLACERVILLE', '   0.56', '   2.99', '   6.42', '   1.45', '   9.99', '   1.80', '   2.86', '   0.56', '   0.02', '   0.02', '   0.00', '   0.33', ' 27.00', '  70', '  70'
2007, 'PLUC1', 'PLUMAS EUREKA SP', 'M', '   8.70', '  10.90', '   0.10', '  11.80', '   1.70', '   2.80', 'M', 'M', '   0.10', 'M', 'M', 'M'
2007, 'PRAC1', 'PORTOLA', '   0.35', '   2.26', '   2.26', '   0.46', '   6.83', '   0.94', '   0.90', '   0.57', '   0.64', '   0.00', '   0.00', '   0.44', ' 15.65', '  68', '  68'
2007, 'PRDC1', 'PARADISE', '   0.17', '   5.60', '  10.47', '   0.20', '  15.13', '   1.46', '   4.26', '   0.65', '   0.14', '   0.70', '   0.00', '   0.96', ' 39.74', '  71', '  71'
2007, 'PRPC1', 'PIT RIVER PH5', '   0.27', '  13.42', '  15.70', '   1.81', '  17.05', 'M', '   3.42', '   2.26', '   0.18', '   1.30', '   0.00', '   1.33', 'M'
2007, 'PTRC1', 'PIT RIVER PH1', '   0.11', '   1.53', '   2.24', '   0.22', '   3.43', '   0.54', '   1.03', '   0.26', '   0.41', '   0.24', 'M', 'M', 'M'
2007, 'QCYC1', 'QUINCY', '   0.50', '   3.48', '   6.20', '   0.51', '  12.14', '   1.41', '   1.81', '   1.10', '   0.30', '   0.00', '   0.00', '   0.70', ' 28.15', '  74', '  74'
2007, 'RBL', 'RED BLUFF AP', '   0.10', '   1.88', '   3.92', '   0.00', '   4.47', '   0.54', '   1.18', '   0.49', '   0.15', '   0.86', '   0.00', '   0.36', ' 13.95', '  58', '  58'
2007, 'ROMC1', 'ROUND MOUNTAIN', '   0.48', '   9.39', '  12.77', '   2.01', '  10.11', '   5.87', '   4.16', '   1.48', '   0.21', '   1.56', '   0.02', '   1.48', ' 49.54', '  77', '  77'
