2014, 'SOUTHERN OREGON COASTAL'
2014, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2014, 'TKFO3', 'TOKETEE FALLS', '   1.01', '   4.75', '   2.11', '   3.97', '   9.21', '   9.32', '   4.31', '   4.17', '   1.83', '   0.36', '   0.48', '   1.75', ' 43.27', '  90', '  90'
2014, 'WINO3', 'WINCHESTER DAM', '   0.45', '   3.08', '   0.99', '   2.04', '   6.45', '   5.07', '   1.89', '   1.57', '   1.25', '   0.18', '   0.08', '   1.62', ' 24.67', '  68', '  68'
2014, 'WLMO3', 'WILLIAMS', '   0.05', '   1.82', '   0.67', '   1.22', '   7.88', '   6.23', '   0.44', '   0.92', '   0.51', '   0.19', '   0.11', '   1.53', ' 21.57', '  66', '  66'
2014, 'OREGON CLOSED BASINS'
2014, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2014, 'HMRO3', 'HART MOUNTAIN REF', '   1.34', '   0.48', '   0.18', '   0.42', '   1.51', '   0.93', '   1.83', '   0.74', '   0.34', '   0.26', '   0.88', '   0.73', '  9.64', '  77', '  77'
2014, 'PASO3', 'PAISLEY', '   0.32', '   0.15', '   0.01', '   0.05', '   1.25', '   1.38', '   1.09', '   0.32', '   0.43', '   0.21', '   0.13', '   0.11', '  5.45', '  49', '  49'
2014, 'SMMO3', 'SUMMER LAKE', '   0.40', '   0.56', '   0.26', '   0.74', '   2.77', '   2.05', '   0.85', '   0.69', '   0.52', '   0.43', '   1.19', '   0.32', ' 10.78', '  81', '  81'
2014, 'SVLO3', 'SILVER LAKE', '   0.30', '   0.37', '   0.26', '   0.28', '   1.53', 'M', '   0.50', '   0.72', '   2.25', '   1.12', '   0.48', '   0.40', 'M'
2014, 'NORTHERN CALIFORNIA COASTAL'
2014, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2014, 'CEC', 'CRESCENT CITY ASOS', '   0.11', '   2.52', '   1.31', '   2.15', '   9.49', '   7.31', '   2.32', '   1.76', '   1.56', '   0.20', '   0.04', '   3.35', ' 32.12', '  50', '  50'
2014, 'CVLC1', 'COVELO', 'M', '   2.11', '   0.40', 'M', '   9.20', '   8.69', 'M', '   0.16', '   0.00', 'M', 'M', 'M', 'M'
2014, 'EKA', 'EUREKA', '   0.05', '   1.29', '   0.56', '   1.35', '   6.09', '   6.25', '   1.37', '   0.58', '   0.35', '   0.02', '   0.02', '   3.09', ' 21.02', '  52', '  52'
2014, 'FORC1', 'FORT ROSS', 'M', 'M', 'M', 'M', 'M', 'M', 'M', '   0.24', 'M', 'M', 'M', 'M', 'M'
2014, 'FRBC1', 'FT BRAGG 5N', '   0.00', '   1.45', '   0.27', '   2.21', '   7.69', '   8.46', '   1.71', '   0.24', '   0.18', '   0.01', '   0.00', '   1.44', ' 23.66', '  54', '  54'
2014, 'GASC1', 'GASQUET RS', '   0.04', '   5.02', '   2.35', '   3.55', '  18.67', '  17.19', '   4.36', '   2.33', '   1.05', '   0.11', '   0.05', '   3.39', ' 58.11', '  64', '  64'
2014, 'SCOC1', 'SCOTIA', '   0.03', '   0.88', '   0.64', '   0.87', '   4.19', '   7.25', '   0.94', '   0.81', '   0.18', '   0.06', '   0.00', '   2.46', ' 18.31', '  37', '  37'
2014, 'UPPER KLAMATH'
2014, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2014, 'CHEO3', 'CHEMULT', '   0.26', '   1.19', '   1.04', '   1.44', '   6.09', '   4.64', '   0.95', '   0.69', '   0.37', '   0.63', '   0.72', '   1.57', ' 19.59', '  76', '  76'
2014, 'CHQO3', 'CHILOQUIN 7NW', '   0.49', 'M', '   1.05', '   1.51', '   5.09', '   3.03', '   1.40', '   1.20', '   0.23', 'M', '   0.25', '   1.34', 'M'
2014, 'CRLO3', 'CRATER LAKE NP', '   0.79', '   6.44', '   3.09', '   6.69', '  12.89', '  12.19', '   6.02', '   4.96', '   1.79', '   0.24', '   1.11', '   2.73', ' 58.94', '  89', '  89'
2014, 'GBZO3', 'GERBER', '   0.10', '   0.70', '   0.40', '   0.90', '   3.70', '   3.40', '   1.10', '   1.30', '   0.30', '   0.00', '   0.38', '   0.63', ' 12.91', '  74', '  74'
2014, 'HOWO3', 'HOWARD PRAIRIE', '   0.85', '   1.24', '   1.31', '   1.64', '   5.80', '   4.47', '   2.38', '   1.58', '   0.74', '   0.53', '   0.05', '   1.45', ' 22.04', '  70', '  70'
2014, 'KENO3', 'KENO', '   0.03', '   0.37', '   0.54', '   0.80', '   3.40', '   2.45', '   0.94', '   0.74', '   0.45', '   0.28', '   0.53', '   1.58', ' 12.11', '  61', '  61'
2014, 'LMT', 'KLAMATH FALLS', '   0.01', '   0.34', '   0.28', '   0.21', '   2.34', '   1.94', '   0.20', '   1.32', '   0.39', '   0.09', '   0.92', '   0.95', '  8.99', '  60', '  60'
2014, 'LOWER KLAMATH'
2014, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2014, 'BBAC1', 'BIG BAR 4E', '   0.01', '   1.15', '   0.83', '   1.26', '   5.70', '   5.85', '   1.13', '   0.34', '   0.06', 'M', 'M', 'M', 'M'
2014, 'CHNC1', 'CALLAHAN', '   0.25', '   0.47', '   0.38', '   0.75', '   3.59', '   2.40', '   0.17', '   0.62', '   0.48', '   0.33', '   0.61', '   2.58', ' 12.63', '  59', '  59'
2014, 'COPC1', 'COPCO #1 DAM', '   0.26', '   0.57', '   0.19', '   0.69', '   3.88', '   3.70', '   1.89', '   0.70', '   0.24', '   0.48', '   0.38', '   1.46', ' 14.44', '  69', '  69'
2014, 'FOJC1', 'FORT JONES', '   0.00', '   0.53', '   0.48', '   0.78', '   2.58', '   4.12', '   0.28', '   0.79', '   0.20', '   0.35', '   0.01', '   1.94', ' 12.06', '  57', '  57'
2014, 'HPAC1', 'HOOPA', '   0.00', '   1.54', '   1.06', '   1.79', '   8.25', '   2.82', '   0.97', '   0.96', '   0.18', '   0.00', '   0.00', '   2.47', ' 20.04', 'NA', 'NA'
2014, 'HPYC1', 'HAPPY CAMP', '   0.07', '   2.04', '   1.02', '   1.42', '   8.76', '   8.83', '   1.30', '   0.55', '   0.11', '   0.00', '   0.07', '   1.91', ' 26.08', '  51', '  51'
2014, 'HYAC1', 'HYAMPOM', '   0.01', '   1.53', '   0.46', '   1.06', '   6.35', '   8.85', 'M', '   0.17', 'M', 'M', 'M', 'M', 'M'
2014, 'MTHC1', 'MT. HEBRON RS', '   0.16', '   0.59', '   0.00', '   0.15', '   1.37', '   0.94', '   0.28', '   0.77', '   0.11', '   0.10', '   0.43', '   2.54', '  7.44', '  62', '  62'
2014, 'ORLC1', 'ORLEANS', '   0.02', '   1.63', '   1.04', '   1.80', '  13.63', '  11.13', '   1.66', '   0.49', '   0.68', '   0.00', '   0.00', '   2.17', ' 34.25', '  64', '  64'
2014, 'STGC1', 'LAVA BEDS NM', '   0.11', '   0.50', '   0.16', '   0.25', '   1.50', '   1.28', '   4.88', '   1.34', '   0.06', '   0.49', '   0.82', '   0.75', ' 12.14', '  80', '  80'
2014, 'TRHC1', 'TRINITY RIVER HATCHERY', '   0.11', '   1.41', '   0.37', '   0.83', '   5.62', '   6.66', 'M', '   0.23', '   0.03', '   0.00', 'M', '   2.32', 'M'
2014, 'TULC1', 'TULE LAKE', '   0.05', '   0.33', '   0.17', '   0.33', '   1.59', '   1.46', '   0.49', '   0.68', '   0.31', '   0.03', '   0.84', '   0.49', '  6.77', '  59', '  59'
2014, 'WEAC1', 'WEAVERVILLE', '   0.01', '   1.42', '   0.48', '   0.99', '   6.22', '   8.50', '   0.42', '   0.31', '   0.02', '   0.43', '   0.00', '   1.73', ' 20.53', '  53', '  53'
2014, 'WLLC1', 'WILLOW CREEK 1NW', '   0.00', '   1.68', '   0.50', '   1.72', '   8.33', '   2.44', '   0.72', '   0.77', '   0.22', '   0.00', '   0.00', '   2.34', ' 18.72', '  34', '  34'
2014, 'YKAC1', 'YREKA', '   0.02', '   0.57', '   0.20', '   1.96', '   3.01', '   3.36', '   0.36', '   0.55', '   0.06', '   0.22', '   0.00', '   1.80', ' 12.11', '  61', '  61'
2014, 'RUSSIAN...NAPA...SAN FRANCISCO BAY'
2014, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2014, 'ANGC1', 'ANGWIN PACIFIC UNION COLL', '   0.00', '   0.94', '   0.52', '   0.15', '  13.36', '   4.97', '   2.03', '   0.00', '   0.00', '   0.00', '   0.01', '   0.81', ' 22.79', '  55', '  55'
2014, 'CLTC1', 'CALISTOGA', '   0.00', '   0.48', '   0.10', '   0.20', '  10.12', '   3.58', '   1.12', '   0.02', '   0.00', '   0.00', '   0.08', '   0.80', ' 16.50', '  40', '  40'
2014, 'FFDC1', 'FAIRFIELD', 'M', '   1.28', '   0.74', '   0.26', '   9.58', '   2.66', '   2.39', 'M', 'M', 'M', '   0.05', 'M', 'M'
2014, 'GRNC1', 'GRATON', '   0.00', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2014, 'KENC1', 'KENTFIELD', '   0.00', '   1.28', '   0.84', '   0.02', '  16.41', '   4.49', '   1.63', '   0.06', '   0.00', '   0.01', '   0.00', '   0.42', ' 25.16', '  52', '  52'
2014, 'MHMC1', 'MOUNT HAMILTON', '   0.00', '   0.98', '   0.61', '   0.35', '   4.68', '   3.58', '   1.70', '   0.13', '   0.00', '   0.00', '   0.00', '   0.33', ' 12.36', '  47', '  47'
2014, 'NSHC1', 'NAPA STATE HOSPITAL', '   0.00', '   1.13', '   0.71', '   0.11', '  10.91', '   3.38', '   2.88', '   0.00', '   0.00', '   0.00', '   0.05', '   0.21', ' 19.38', '  70', '  70'
2014, 'OAMC1', 'OAKLAND MUSEUM', '   0.00', '   0.57', '   0.15', '   0.04', '   4.64', '   2.57', '   0.88', '   0.00', '   0.00', '   0.00', '   0.00', '   0.49', '  9.34', '  39', '  39'
2014, 'PORC1', 'POTTER VALLEY PH', '   0.01', '   2.30', '   0.82', '   0.97', '  11.43', '  12.30', '   1.81', '   0.13', '   0.00', '   0.00', '   0.04', '   0.47', ' 30.28', '  65', '  65'
2014, 'SFO', 'SAN FRANCISCO AIRPORT', '   0.00', '   1.26', '   0.39', '   0.06', '   3.76', '   1.93', '   1.59', '   0.00', '   0.01', '   0.00', '   0.00', 'M', 'M'
2014, 'SFOC1', 'DOWNTOWN SAN FRANCISCO', '   0.00', '   1.26', '   0.39', '   0.06', '   5.82', '   2.95', '   1.59', '   0.03', '   0.01', '   0.08', '   0.01', '   0.55', ' 12.75', '  54', '  54'
2014, 'UKHC1', 'UKIAH FIRE DEPT', '   0.05', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2014, 'UKI', 'UKIAH ASOS', '   0.00', '   0.85', '   0.49', '   0.57', '   7.85', '   6.09', '   1.37', '   0.00', '   0.00', '   0.00', '   0.01', '   0.68', ' 17.91', '  48', '  48'
2014, 'SACRAMENTO...YUBA...FEATHER...AMERICAN'
2014, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2014, '4LW', 'LAKEVIEW', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2014, 'AAT', 'ALTURAS', '   0.17', '   0.29', '   0.17', '   0.12', '   1.48', '   2.16', '   0.62', '   0.61', '   0.42', '   0.41', '   0.46', '   0.36', '  7.27', '  51', '  51'
2014, 'ADNC1', 'ADIN', '   0.20', '   0.20', '   0.14', '   0.41', '   2.65', '   3.52', '   1.01', '   0.30', '   0.24', '   0.09', '   0.28', '   0.33', '  9.37', '  60', '  60'
2014, 'AUBC1', 'AUBURN', '   0.19', '   1.68', '   0.41', '   0.56', '   4.93', '   4.96', '   1.79', '   0.46', '   0.00', '   0.01', '   0.00', '   0.97', ' 15.96', '  43', '  43'
2014, 'BLU', 'BLUE CANYON', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', '   0.01', '   0.04', '   0.61', '   1.28', 'M'
2014, 'BNYC1', 'BURNEY', '   0.28', '   0.69', '   0.18', '   0.51', '   4.14', '   5.34', '   0.89', '   0.23', '   0.13', '   0.01', '   0.45', '   0.72', ' 13.57', '  48', '  48'
2014, 'BODC1', 'BOWMAN DAM', '   1.15', '   1.82', '   1.92', '   3.11', '  17.82', '   9.26', '   6.70', '   1.70', '   0.06', '   0.07', '   1.41', '   0.07', ' 45.09', '  68', '  68'
2014, 'BUCC1', 'BUCKS CREEK', '   0.71', '   2.11', '   0.85', '   1.32', '  10.68', '  13.55', '   1.44', '   0.83', '   0.00', '   0.00', '   0.98', 'M', 'M'
2014, 'BUKC1', 'BUCKHORN', '   0.92', '   2.72', '   0.67', '   1.53', '  12.73', '  14.78', '   2.99', '   0.38', '   0.31', '   0.04', '   0.44', '   1.85', ' 39.36', '  58', '  58'
2014, 'CANC1', 'CANYON DAM', '   1.23', '   1.25', '   0.42', '   1.61', '   6.93', 'M', 'M', '   0.54', '   0.00', '   0.00', '   1.09', '   0.53', 'M'
2014, 'CHEC1', 'CHESTER', '   0.53', '   1.60', '   0.31', '   0.87', '   5.69', '   7.35', '   1.35', '   0.42', '   0.00', '   0.91', '   0.73', '   0.50', ' 20.26', '  59', '  59'
2014, 'CHUC1', 'CHICO UNIVERSITY FARM', '   0.07', '   1.16', 'M', 'M', '   4.26', '   5.74', '   0.87', '   0.04', '   0.00', '   0.00', '   0.42', '   0.59', 'M'
2014, 'CLGC1', 'COLGATE PH', '   0.16', '   1.96', '   0.35', '   1.42', '  12.68', '   8.11', '   2.11', '   0.29', '   0.00', '   0.00', '   0.05', '   0.50', ' 27.63', '  65', '  65'
2014, 'COFC1', 'COLFAX', '   0.38', '   1.79', '   0.60', '   1.14', '  13.63', '   7.26', '   2.10', '   0.71', '   0.00', '   0.01', '   0.15', 'M', 'M'
2014, 'DAVC1', 'DAVIS EXPERIMENTAL FARM', '   0.00', '   0.68', '   0.39', '   0.16', '   4.24', '   1.56', '   2.29', '   0.00', '   0.00', 'M', 'M', 'M', 'M'
2014, 'DESC1', 'DE SABLA', '   0.64', '   2.96', '   0.73', '   1.28', '  14.14', '  14.61', '   2.35', '   0.42', '   0.00', '   0.07', '   1.08', '   0.19', ' 38.47', '  57', '  57'
2014, 'DUNC1', 'DUNSMUIR', '   0.07', '   1.37', '   0.32', '   0.61', '  12.23', '  11.27', '   2.67', '   0.41', '   0.00', '   0.01', '   0.18', '   2.30', ' 31.44', '  48', '  48'
2014, 'DWNC1', 'DOWNIEVILLE', '   0.86', '   1.61', '   1.62', '   1.86', '  13.90', '  12.25', '   2.50', '   1.90', '   0.00', '   0.06', '   0.95', '   1.35', ' 38.86', '  60', '  60'
2014, 'FSTC1', 'FORESTHILL RS', '   0.67', '   2.02', '   0.61', '   1.56', '  11.64', '  10.14', '   3.65', '   0.72', '   0.00', '   0.00', '   0.03', '   2.10', ' 33.14', '  61', '  61'
2014, 'GEOC1', 'GEORGETOWN RS', '   0.60', '   1.02', '   0.73', '   1.27', '  15.85', '   9.17', '   3.73', '   0.65', '   0.00', '   0.14', '   0.00', '   1.66', ' 34.82', '  68', '  68'
2014, 'GLRC1', 'GOLD RUN 2SW', '   0.81', '   2.30', '   0.64', '   2.00', '  17.01', '   9.36', '   3.59', '   0.99', '   0.00', '   0.00', '   0.15', '   2.18', ' 39.03', '  71', '  71'
2014, 'GRAC1', 'GRASS VALLEY NO. 2', '   0.39', '   1.89', '   0.57', '   1.49', '  14.86', '   9.60', '   3.38', '   0.72', '   0.00', '   0.02', '   0.06', '   0.87', ' 33.85', '  63', '  63'
2014, 'GREC1', 'GREENVILLE RS', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2014, 'HATC1', 'HAT CREEK', '   0.48', '   0.53', 'M', '   0.27', '   3.22', '   3.73', '   1.09', '   0.31', '   0.08', '   0.12', '   0.27', '   0.32', 'M'
2014, 'HLEC1', 'HARRY L ENGLEBRIGHT DAM', '   0.15', '   1.47', '   0.25', '   0.95', '   9.29', '   6.68', '   0.87', '   0.03', '   0.00', '   0.00', '   0.00', '   0.57', ' 20.26', '  57', '  57'
2014, 'HRRC1', 'HARRISON GULCH RS', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2014, 'LSPC1', 'LAKE SPAULDING', '   0.68', '   1.27', '   2.26', '   1.60', '  17.15', '  11.47', '   3.29', '   1.22', '   0.01', '   0.10', '   0.47', '   1.53', ' 41.05', '  54', '  54'
2014, 'MCLC1', 'MCCLOUD', '   0.00', '   0.69', '   0.35', '   0.43', '   8.58', '   5.76', '   3.51', '   0.50', '   0.00', '   0.08', '   0.05', '   3.00', ' 22.95', '  47', '  47'
2014, 'MHS', 'MT. SHASTA', '   0.79', '   0.37', '   0.49', '   0.30', '   6.66', '   3.76', '   0.78', 'M', 'M', '   0.25', 'M', '   2.56', 'M'
2014, 'MINC1', 'MINERAL', '   1.32', '   1.76', '   0.58', '   1.09', '  10.40', '  14.39', '   2.79', '   0.98', '   0.25', '   0.27', '   0.37', '   1.26', ' 35.46', '  62', '  62'
2014, 'MNZC1', 'MANZANITA LAKE', '   0.10', '   2.01', '   0.57', '   1.08', '   6.37', '  11.35', '   0.81', '   1.21', '   1.07', '   0.09', '   0.64', '   1.69', ' 26.99', '  66', '  66'
2014, 'NICC1', 'NICOLAUS', 'M', '   1.28', '   0.02', '   0.31', '   3.98', 'M', 'M', '   0.20', '   0.00', 'M', 'M', 'M', 'M'
2014, 'NVDC1', 'NEVADA CITY', '   0.67', '   1.79', '   0.95', '   1.79', '  15.76', '  10.10', '   4.09', '   0.73', '   0.00', '   0.00', '   0.12', '   1.55', ' 37.55', '  60', '  60'
2014, 'ONDC1', 'ORLAND', '   0.04', '   0.67', '   0.11', '   0.01', '   3.75', '   4.13', '   0.86', '   0.17', '   0.00', '   0.00', '   0.32', '   1.41', ' 11.47', '  50', '  50'
2014, 'PCHC1', 'PACIFIC HOUSE', '   1.36', '   1.97', '   1.61', '   2.22', '  12.05', '   7.58', '   4.57', '   0.70', '   0.00', '   0.09', '   0.00', '   1.32', ' 33.47', '  62', '  62'
2014, 'PLCC1', 'PLACERVILLE', '   0.45', '   1.49', '   0.60', '   1.57', '  12.47', '   6.24', '   2.51', '   0.24', 'M', '   0.05', '   0.00', 'M', 'M'
2014, 'PLUC1', 'PLUMAS EUREKA SP', '   0.67', '   1.19', '   1.02', '   1.91', '  12.44', '  10.64', '   1.35', '   0.79', '   0.00', '   0.05', '   1.12', '   1.41', ' 32.59', 'NA', 'NA'
2014, 'PRAC1', 'PORTOLA', '   0.30', '   0.50', '   0.55', '   0.77', '   3.73', '   3.46', '   0.65', '   0.30', '   0.00', '   0.13', '   1.05', '   1.03', ' 12.47', '  54', '  54'
2014, 'PRDC1', 'PARADISE', '   0.34', '   2.76', '   0.55', '   0.71', '  14.10', '  12.35', '   2.01', '   0.26', '   0.00', '   0.03', '   0.68', '   1.01', ' 34.80', '  60', '  60'
2014, 'PRPC1', 'PIT RIVER PH5', '   0.10', '   2.00', '   0.41', '   0.85', '  15.53', '  16.70', '   2.61', '   0.57', '   0.01', '   0.00', '   0.08', '   1.78', ' 40.64', '  52', '  52'
2014, 'PTRC1', 'PIT RIVER PH1', '   0.20', '   0.63', '   0.12', '   0.10', '   3.07', '   3.27', '   0.60', '   0.26', '   0.04', '   0.00', '   0.31', '   0.44', '  9.04', '  48', '  48'
2014, 'QCYC1', 'QUINCY', '   0.61', '   1.03', '   0.51', '   0.75', '   6.89', '   9.28', '   1.62', '   0.26', '   0.00', '   0.00', '   1.52', '   0.88', ' 23.35', '  59', '  59'
2014, 'RBL', 'RED BLUFF AP', '   0.00', '   1.17', '   0.27', '   0.06', '   6.41', '   3.17', '   0.29', '   0.61', '   0.00', '   0.01', '   0.00', '   2.44', ' 14.43', '  59', '  59'
2014, 'SAC', 'SACRAMENTO AP', '   0.00', '   0.88', '   0.38', '   0.15', '   4.14', '   1.77', '   1.83', '   0.00', '   0.00', '   0.01', '   0.00', '   0.46', '  9.62', '  52', '  52'
2014, 'SERC1', 'SIERRAVILLE', '   0.20', '   0.40', '   0.93', '   1.33', '   7.97', '   2.82', '   0.83', '   0.59', '   0.00', '   1.24', '   1.50', '   1.36', ' 19.17', '  75', '  75'
2014, 'SHDC1', 'SHASTA DAM', '   0.03', '   2.52', '   0.20', '   0.46', '  13.18', '  12.78', '   2.18', '   0.20', '   0.00', '   0.02', '   0.45', '   2.54', ' 34.56', '  53', '  53'
2014, 'SLPC1', 'SLY PARK', '   0.00', 'M', '   1.00', '   1.46', '   6.36', '   6.01', '   4.16', '   0.71', '   0.00', 'M', '   0.00', '   0.00', 'M'
2014, 'SMTC1', 'SACRAMENTO 5 ESE', '   0.00', '   0.82', '   0.38', '   0.20', '   4.49', '   1.93', '   1.97', '   0.01', '   0.00', '   0.02', '   0.00', '   0.54', ' 10.36', '  51', '  51'
2014, 'SODC1', 'SODA SPRINGS', '   1.65', '   1.69', '   2.20', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2014, 'STOC1', 'STONY GORGE', '   0.00', '   0.57', '   0.10', '   0.03', '   4.46', '   3.60', '   1.37', '   0.78', '   0.00', '   0.00', '   0.21', '   0.45', ' 11.57', '  52', '  52'
2014, 'STYC1', 'STRAWBERRY VALLEY', '   1.15', '   2.56', '   1.22', '   1.83', '  20.33', '  15.43', '   3.59', '   1.30', '   0.00', '   0.01', '   0.87', '   0.98', ' 49.27', '  59', '  59'
2014, 'TWLC1', 'CAPLES LAKE', '   1.11', '   1.32', '   1.33', '   3.10', '   9.35', '   4.95', '   1.61', '   1.79', '   0.37', '   1.46', '   0.58', '   1.60', ' 28.57', '  61', '  61'
2014, 'VOLC1', 'VOLTA PH', '   0.78', '   2.94', '   0.44', '   0.58', '   6.77', '   6.95', 'M', '   0.86', '   0.40', '   0.09', '   0.39', '   1.43', 'M'
2014, 'VTNC1', 'VINTON', '   0.59', '   0.56', '   0.40', '   0.83', '   2.67', '   1.81', '   0.10', '   0.44', '   0.00', '   0.58', '   1.50', 'M', 'M'
2014, 'WDLC1', 'WOODLAND', '   0.00', '   1.10', '   0.34', 'M', '   4.90', '   2.06', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2014, 'WSKC1', 'WHISKEYTOWN RES', '   0.06', '   1.60', '   0.45', '   0.34', '  14.51', '  13.41', '   2.43', '   0.08', '   0.00', '   0.15', '   0.28', '   2.58', ' 35.89', '  55', '  55'
2014, 'SAN JOAQUIN'
2014, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2014, 'ABYC1', 'AUBERRY', '   0.34', '   0.54', '   0.67', 'M', '   3.42', '   0.74', 'M', 'M', '   0.00', '   0.09', '   0.00', 'M', 'M'
2014, 'ARNC1', 'CALAVERAS BIG TREES', '   0.53', '   1.43', '   1.51', '   1.98', '  13.22', '   5.76', '   3.37', '   1.07', '   0.00', '   0.22', '   0.03', '   1.90', ' 31.02', '  54', '  54'
2014, 'CHVC1', 'CHERRY VALLEY', '   0.75', '   1.14', '   1.60', '   2.14', '   8.66', '   5.29', '   4.19', '   0.88', '   0.23', '   2.00', '   0.09', '   0.97', ' 27.94', '  55', '  55'
2014, 'CMPC1', 'CAMP PARDEE', '   0.00', '   1.67', '   0.25', '   0.55', '   4.73', '   3.31', '   1.65', '   0.11', '   0.00', '   0.00', '   0.00', '   0.32', ' 12.59', '  54', '  54'
