2009, 'SOUTHERN OREGON COASTAL'
2009, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2009, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2009, 'HMRO3', 'HART MOUNTAIN REF', '   0.52', '   0.65', '   1.14', '   0.50', '   0.82', '   0.74', '   1.27', '   1.04', '   3.44', '   0.02', '   0.80', '   0.00', ' 10.94', '  86', '  86'
2009, 'PASO3', 'PAISLEY', '   0.15', '   0.50', '   0.02', '   0.37', '   0.30', '   0.10', '   0.44', '   0.16', '   1.40', '   0.10', '   1.62', '   0.00', '  5.16', '  48', '  48'
2009, 'SMMO3', 'SUMMER LAKE', '   0.22', '   1.18', '   1.66', '   0.62', '   0.93', '   1.36', '   0.70', '   1.69', '   2.99', '   0.12', '   1.41', '   0.00', ' 12.88', ' 101', ' 101'
2009, 'SVLO3', 'SILVER LAKE', '   0.72', '   0.53', '   0.49', '   0.31', '   0.56', '   1.18', '   0.40', '   1.70', '   2.19', '   0.06', '   0.43', '   0.01', '  8.58', '  88', '  88'
2009, 'NORTHERN CALIFORNIA COASTAL'
2009, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2009, 'CEC', 'CRESCENT CITY ASOS', '   2.24', '   7.35', '  13.43', '   2.85', '   9.06', '   7.82', '   1.39', '   3.73', '   0.25', '   0.06', '   0.08', '   0.67', ' 48.93', 'NA', 'NA'
2009, 'CECC1', 'CRESCENT CITY 3NNW', '   2.78', '   9.53', '  18.09', '   3.94', '  11.27', '  10.53', '   1.75', '   5.16', '   0.32', '   0.07', '   0.10', '   0.99', ' 64.53', '  97', '  97'
2009, 'CVLC1', 'COVELO', '   1.73', '   2.58', '   5.08', '   1.51', '   6.64', '   3.76', '   0.59', '   3.77', '   1.35', '   0.00', '   0.91', '   0.00', ' 27.92', '  66', '  66'
2009, 'EKA', 'EUREKA', '   0.93', '   5.52', '   6.66', '   1.58', '   6.20', '   5.45', '   1.23', '   2.93', '   0.18', '   0.06', '   0.02', '   1.03', ' 31.79', '  83', '  83'
2009, 'FORC1', 'FORT ROSS', '   1.88', '   2.86', '   3.46', '   0.49', '   8.78', '   2.72', '   0.81', '   3.88', 'M', 'M', 'M', '   0.38', 'M'
2009, 'FRBC1', 'FT BRAGG 5N', '   1.45', '   3.93', '   4.67', '   1.38', '   6.61', '   3.66', '   0.79', '   3.37', '   0.03', '   0.03', '   0.03', '   0.37', ' 26.32', '  64', '  64'
2009, 'GASC1', 'GASQUET RS', '   4.66', '  12.74', '  23.39', '   4.20', '  12.75', '  14.40', '   1.74', '   8.55', '   0.50', '   0.45', '   0.04', '   0.53', ' 83.95', '  91', '  91'
2009, 'GCSC1', 'GRIZZLY CREEK SP', '   1.79', 'M', '   7.12', '   3.07', 'M', '   6.04', '   1.41', '   3.09', '   0.12', 'M', '   0.05', 'M', 'M'
2009, 'OPCC1', 'PRAIRIE CREEK SP', 'M', 'M', 'M', 'M', 'M', 'M', 'M', '   5.21', '   0.75', '   0.20', '   0.14', '   0.73', 'M'
2009, 'RIHC1', 'RICHARDSON GROVE SP', '   3.88', '   6.51', '   8.63', '   2.01', '  12.79', '   9.78', '   0.95', '   6.05', '   0.29', '   0.00', '   0.03', '   0.48', ' 51.40', '  75', '  75'
2009, 'SCOC1', 'SCOTIA', 'M', '   6.38', '   5.39', '   1.94', '  10.05', '   5.89', '   1.31', '   2.76', '   0.06', '   0.02', '   0.01', '   0.45', 'M'
2009, 'WTSC1', 'WILLITS 1NE', '   2.54', '   2.90', '   4.78', '   1.40', '   8.58', '   4.48', '   0.47', '   4.25', '   0.01', '   0.00', '   0.00', '   0.12', ' 29.53', '  59', '  59'
2009, 'UPPER KLAMATH'
2009, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2009, 'BLIO3', 'BLY 4SE', '   0.50', '   1.20', '   0.85', '   0.89', '   0.81', '   1.75', '   1.86', '   1.16', '   2.51', '   0.00', '   0.75', '   0.04', ' 12.32', 'NA', 'NA'
2009, 'CHEO3', 'CHEMULT', '   0.96', '   2.96', '   5.98', '   1.72', '   2.75', '   3.53', '   0.42', '   2.41', '   3.66', '   0.00', '   0.60', '   0.00', ' 24.99', '  97', '  97'
2009, 'CHQO3', 'CHILOQUIN 7NW', '   1.54', '   2.85', '   5.37', '   1.67', '   2.14', '   2.29', '   0.46', '   2.74', '   1.62', '   0.00', '   0.39', '   0.04', ' 21.11', ' 106', ' 106'
2009, 'CRLO3', 'CRATER LAKE NP', '   3.81', '  10.84', '  13.86', '   6.23', '   6.73', '   9.15', '   4.53', '   6.51', '   2.95', '   0.10', '   1.07', '   0.48', ' 66.26', '  99', '  99'
2009, 'GBZO3', 'GERBER', '   0.80', '   1.20', '   2.80', '   1.10', '   1.20', '   1.70', '   1.30', '   2.10', '   2.80', '   0.10', '   1.20', '   0.00', ' 16.30', '  89', '  89'
2009, 'HOWO3', 'HOWARD PRAIRIE', '   1.42', '   3.29', '   4.95', '   1.75', '   2.62', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2009, 'KENO3', 'KENO', '   0.87', '   2.51', '   2.56', '   1.19', '   1.11', '   2.35', '   0.84', '   1.84', '   2.13', '   0.00', '   0.36', '   0.00', ' 15.76', '  78', '  78'
2009, 'LMT', 'KLAMATH FALLS', '   0.76', '   1.18', '   2.42', '   0.61', '   0.84', '   1.34', '   0.63', '   1.71', '   1.68', '   0.00', '   0.34', '   0.00', ' 11.51', '  82', '  82'
2009, 'LOWER KLAMATH'
2009, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2009, 'BBAC1', 'BIG BAR 4E', '   1.33', '   3.85', '   3.76', '   1.35', '   5.38', '   3.62', '   0.81', '   3.71', '   1.49', 'M', '   0.00', '   0.33', 'M'
2009, 'CHNC1', 'CALLAHAN', '   1.21', '   1.06', '   1.66', '   1.06', '   2.37', '   1.82', '   2.15', '   1.76', '   2.10', '   0.00', '   0.22', '   0.12', ' 15.53', '  73', '  73'
2009, 'COPC1', 'COPCO #1 DAM', '   0.61', '   2.79', '   3.97', '   1.18', '   1.68', '   2.27', '   0.88', '   2.19', '   1.94', '   0.00', '   0.11', '   0.00', ' 17.62', '  86', '  86'
2009, 'FOJC1', 'FORT JONES', '   0.81', '   1.98', '   1.62', '   0.86', '   3.20', '   1.30', '   0.23', '   1.60', '   2.66', '   0.00', '   0.17', '   0.00', ' 14.43', '  66', '  66'
2009, 'HPAC1', 'HOOPA', 'M', 'M', 'M', 'M', '   9.00', 'M', 'M', '   3.60', 'M', '   0.00', 'M', 'M', 'M'
2009, 'HPYC1', 'HAPPY CAMP', '   1.45', '   5.28', '   8.61', '   2.02', '   3.72', '   5.51', '   0.31', '   3.80', '   1.44', '   0.00', '   0.37', '   0.10', ' 32.61', '  63', '  63'
2009, 'HYAC1', 'HYAMPOM', 'M', 'M', 'M', 'M', '   9.80', 'M', 'M', '   4.00', 'M', '   0.00', 'M', 'M', 'M'
2009, 'MTHC1', 'MT. HEBRON RS', '   0.50', '   1.08', '   0.69', '   0.40', '   0.51', '   1.10', '   0.15', '   0.66', '   1.89', '   0.14', '   0.33', '   0.00', '  7.45', '  59', '  59'
2009, 'ORLC1', 'ORLEANS', '   1.97', '   6.72', '  11.92', '   2.52', '   6.22', '   5.44', '   0.82', '   4.26', '   0.85', '   0.00', '   0.00', '   0.35', ' 41.07', '  78', '  78'
2009, 'STGC1', 'LAVA BEDS NM', '   0.38', '   1.67', '   0.88', '   0.31', '   3.03', '   2.25', '   0.60', '   0.37', '   2.04', '   0.06', '   0.22', '   0.03', ' 11.84', '  79', '  79'
2009, 'TRHC1', 'TRINITY RIVER HATCHERY', '   1.79', '   2.39', '   3.20', '   1.10', '   5.42', '   1.88', '   0.67', '   3.50', '   3.86', '   0.00', '   0.57', '   0.03', ' 24.41', '  74', '  74'
2009, 'TULC1', 'TULE LAKE', '   0.34', '   1.20', '   0.68', '   0.73', '   0.61', '   0.98', '   0.93', '   0.50', '   2.52', '   0.00', '   0.25', '   0.02', '  8.76', '  77', '  77'
2009, 'WEAC1', 'WEAVERVILLE', '   2.34', '   4.00', '   4.04', '   1.23', '   5.73', '   2.06', '   0.66', '   3.70', '   2.25', '   0.30', '   0.69', '   0.10', ' 27.10', '  71', '  71'
2009, 'WLLC1', 'WILLOW CREEK 1NW', '   1.68', '   5.15', '  10.67', '   2.46', '   7.44', '   5.96', '   0.34', '   4.23', '   1.41', '   0.00', '   0.19', '   0.23', ' 39.76', '  73', '  73'
2009, 'YKAC1', 'YREKA', '   0.52', '   1.28', '   2.11', '   0.95', '   1.81', '   1.44', '   0.34', '   4.14', '   2.72', '   0.64', '   0.32', '   0.05', ' 16.32', '  83', '  83'
2009, 'RUSSIAN...NAPA...SAN FRANCISCO BAY'
2009, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2009, 'ANGC1', 'ANGWIN PACIFIC UNION COLL', '   1.39', '   3.99', '   4.20', '   0.81', '  13.18', '   4.35', '   0.85', '   3.18', '   0.00', '   0.00', 'M', '   0.03', 'M'
2009, 'CLTC1', 'CALISTOGA', '   2.11', '   3.29', '   5.16', 'M', '  11.30', 'M', 'M', '   3.38', 'M', 'M', 'M', 'M', 'M'
2009, 'FFDC1', 'FAIRFIELD', '   0.45', '   2.67', '   2.87', '   1.55', '   9.31', '   2.39', '   1.10', '   1.13', '   0.00', '   0.00', '   0.00', '   0.04', ' 21.51', '  92', '  92'
2009, 'GRNC1', 'GRATON', '   1.09', '   3.51', '   4.60', '   0.77', '  11.39', '   3.02', '   0.48', '   3.36', 'M', 'M', 'M', 'M', 'M'
2009, 'HLDC1', 'HEALDSBURG FIRE DEPT', '   2.01', '   5.70', '   3.26', '   1.06', '  12.14', '   4.87', '   0.70', '   3.18', '   0.00', 'M', 'M', '   0.14', 'M'
2009, 'KENC1', 'KENTFIELD', '   1.71', '   4.63', '   4.33', '   0.76', '  14.72', '   3.95', '   0.82', '   2.60', 'M', 'M', 'M', 'M', 'M'
2009, 'MHMC1', 'MOUNT HAMILTON', '   0.55', '   3.38', '   4.76', '   2.61', '   7.32', '   4.68', '   0.67', '   1.05', '   0.04', '   0.00', '   0.03', '   0.40', ' 25.49', ' 107', ' 107'
2009, 'NSHC1', 'NAPA STATE HOSPITAL', '   0.59', '   3.00', '   2.57', '   0.97', '   9.20', '   2.36', '   0.95', '   1.47', '   0.05', '   0.00', 'M', '   0.15', 'M'
2009, 'OAMC1', 'OAKLAND MUSEUM', '   0.63', '   3.04', '   2.54', '   0.90', '   7.41', '   2.76', '   0.41', '   1.29', 'M', 'M', 'M', 'M', 'M'
2009, 'PORC1', 'POTTER VALLEY PH', '   2.87', '   3.71', '   5.23', '   1.16', '   9.11', '   4.46', '   0.93', '   3.90', '   0.53', '   0.00', '   0.00', '   0.00', ' 31.90', '  70', '  70'
2009, 'SFO', 'SAN FRANCISCO AIRPORT', '   0.35', '   2.31', '   2.82', '   0.90', '   7.92', '   2.76', '   0.24', '   0.80', '   0.00', '   0.00', '   0.00', '   0.28', ' 18.38', '  91', '  91'
2009, 'SFOC1', 'DOWNTOWN SAN FRANCISCO', '   0.35', '   2.31', '   2.82', '   0.90', '   7.92', '   2.76', '   0.24', '   0.80', '   0.00', '   0.00', '   0.00', '   0.28', ' 18.38', '  82', '  82'
2009, 'STSC1', 'SANTA ROSA', '   0.78', '   2.42', '   3.26', '   0.63', '   8.76', '   2.77', '   0.49', '   3.10', '   0.06', '   0.00', 'M', '   0.16', 'M'
2009, 'UKHC1', 'UKIAH FIRE DEPT', 'M', 'M', '   3.48', '   0.78', '   9.26', '   3.87', 'M', 'M', 'M', '   0.00', '   0.00', '   0.00', 'M'
2009, 'UKI', 'UKIAH ASOS', '   1.27', '   2.92', '   3.24', '   0.73', '   8.69', '   2.66', '   0.31', '   2.49', '   0.00', '   0.00', '   0.00', '   0.01', ' 22.32', 'NA', 'NA'
2009, 'SACRAMENTO...YUBA...FEATHER...AMERICAN'
2009, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY to Date', 'Pct Avg to Date', 'Pct Tot WY'
2009, '4LW', 'LAKEVIEW', '   0.10', '   1.17', '   1.08', '   1.91', 'M', 'M', '   0.10', '   0.22', '   2.27', '   0.00', '   0.00', '   0.00', 'M'
2009, 'ADNC1', 'ADIN', '   0.50', '   1.07', '   1.89', '   1.16', '   1.36', '   1.26', '   2.15', '   0.65', 'M', '   0.01', '   0.27', 'M', 'M'
2009, 'ALTC1', 'ALTURAS', '   0.43', '   1.24', '   1.45', '   0.76', '   0.95', '   0.75', '   1.47', '   0.29', 'M', 'M', 'M', 'M', 'M'
2009, 'AUBC1', 'AUBURN', '   0.88', '   2.63', '   3.06', '   3.15', '   6.39', '   3.81', '   1.49', '   3.61', '   0.45', '   0.00', '   0.00', '   0.20', ' 25.67', '  70', '  70'
2009, 'BLU', 'BLUE CANYON', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2009, 'BNYC1', 'BURNEY', '   0.60', '   2.65', '   3.14', '   1.56', '   5.55', '   3.81', '   0.98', '   1.25', '   2.54', '   0.00', '   0.28', '   0.11', ' 22.47', '  84', '  84'
2009, 'BODC1', 'BOWMAN DAM', '   3.89', '   8.14', '  10.11', '   5.24', '  16.26', '  11.58', '   1.93', '   9.45', '   1.38', '   0.00', '   0.24', '   0.00', ' 68.22', '  99', '  99'
2009, 'BRRC1', 'BRUSH CREEK RS', '   4.25', '   6.25', '  11.45', '   5.04', '  11.10', '   5.97', '   2.06', '   9.00', '   0.71', 'M', 'M', 'M', 'M'
2009, 'BUCC1', 'BUCKS CREEK', '   3.56', '   6.62', '   8.73', '   3.82', '  15.51', '  11.17', '   0.84', '   6.33', '   0.88', '   0.00', '   0.19', 'M', 'M'
2009, 'BUKC1', 'BUCKHORN', '   2.36', '   7.55', '   9.74', '   3.47', '  13.54', '   7.27', '   1.88', '   3.77', '   2.99', '   0.00', '   0.07', '   0.14', ' 52.78', '  79', '  79'
2009, 'CANC1', 'CANYON DAM', '   2.00', '   4.38', '   4.01', '   1.83', '   8.94', '   6.08', '   0.97', '   3.01', '   1.05', '   0.00', '   0.15', '   0.01', ' 32.43', '  86', '  86'
2009, 'CBYC1', 'CANBY 3SW', 'M', 'M', '   1.33', 'M', '   1.13', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2009, 'CHAC1', 'CHALLENGE RS', 'M', 'M', 'M', 'M', '   8.34', '   5.52', '   1.32', '   5.44', '   0.78', 'M', 'M', 'M', 'M'
2009, 'CHEC1', 'CHESTER', '   1.71', '   3.99', '   3.31', '   1.34', '   6.85', '   4.82', '   0.68', '   2.98', '   1.06', '   0.40', '   0.17', '   0.00', ' 27.31', '  83', '  83'
2009, 'CHUC1', 'CHICO UNIVERSITY FARM', '   1.41', '   2.32', 'M', '   2.96', '   7.84', '   2.16', '   0.84', '   1.38', '   0.34', '   0.00', '   0.00', '   0.00', 'M'
2009, 'CLGC1', 'COLGATE PH', '   1.64', '   3.27', '   4.67', '   3.25', '  12.83', '   5.06', '   1.01', '   5.90', '   0.68', '   0.00', '   0.00', '   0.34', ' 38.65', '  94', '  94'
2009, 'COFC1', 'COLFAX', '   1.32', '   3.39', '   5.02', '   1.47', '   7.83', '   3.01', '   0.90', '   3.84', '   0.33', '   0.00', '   0.03', 'M', 'M'
2009, 'DAVC1', 'DAVIS EXPERIMENTAL FARM', '   0.38', '   2.26', '   1.86', '   1.46', '   6.23', '   1.62', '   0.64', '   0.73', '   0.49', '   0.00', '   0.00', 'M', 'M'
2009, 'DESC1', 'DE SABLA', '   4.49', '   5.37', '   8.18', '   4.68', '  22.84', '   7.47', '   0.94', '   5.98', '   0.76', '   0.00', '   0.00', '   0.96', ' 61.67', '  94', '  94'
2009, 'DUNC1', 'DUNSMUIR', '   4.03', '   6.74', '   5.53', '   1.05', '  15.50', '  12.32', '   1.61', '   6.75', '   1.50', '   0.00', '   0.24', '   0.14', ' 55.41', '  89', '  89'
2009, 'DWNC1', 'DOWNIEVILLE', '   4.54', '   6.27', '   7.39', '   3.84', '  15.08', '  10.33', '   1.86', '   6.72', '   0.56', 'M', '   0.38', '   0.03', 'M'
2009, 'FSTC1', 'FORESTHILL RS', '   1.57', '   6.77', '   7.11', '   4.68', '  10.69', '   8.20', '   2.76', '   6.65', '   0.38', '   0.00', '   0.00', '   0.16', ' 48.97', '  94', '  94'
2009, 'GEOC1', 'GEORGETOWN RS', '   1.61', '   5.93', '   7.37', '   4.39', '  11.17', '   8.92', '   2.51', '   6.18', '   0.49', '   0.00', '   0.00', 'M', 'M'
2009, 'GLRC1', 'GOLD RUN 2SW', '   1.48', '   5.62', '   6.71', '   4.62', '  11.34', '   4.79', '   2.51', '   6.27', '   0.42', '   0.00', '   0.00', '   0.08', ' 43.84', '  80', '  80'
2009, 'GRAC1', 'GRASS VALLEY NO. 2', '   1.91', '   4.88', '   6.61', '   3.12', '  11.20', '   6.50', '   1.61', '   5.53', '   0.74', '   0.00', '   0.00', '   0.13', ' 42.23', '  80', '  80'
2009, 'GREC1', 'GREENVILLE RS', 'M', 'M', 'M', '   2.17', '   6.94', '   6.61', 'M', '   3.38', '   1.00', 'M', 'M', 'M', 'M'
2009, 'HATC1', 'HAT CREEK', '   0.19', '   1.84', '   2.20', '   1.14', '   3.00', '   2.08', '   1.32', '   0.70', '   1.48', '   0.00', '   0.03', 'M', 'M'
2009, 'HLEC1', 'HARRY L ENGLEBRIGHT DAM', '   1.84', '   2.47', '   4.69', '   2.13', '   7.18', '   3.93', '   0.07', '   2.34', '   0.83', '   0.00', '   0.00', '   0.00', ' 25.48', '  73', '  73'
2009, 'HRRC1', 'HARRISON GULCH RS', '   1.19', '   3.29', '   2.14', '   0.55', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M', 'M'
2009, 'LSPC1', 'LAKE SPAULDING', '   3.54', '   6.90', '  14.58', '   5.96', '  19.17', '   9.18', '   2.40', '   8.21', '   0.48', '   0.02', '   0.11', '   0.02', ' 70.57', '  95', '  95'
2009, 'MCLC1', 'MCCLOUD', '   3.26', '   6.14', '   5.09', '   1.31', '  12.91', '   9.37', '   1.52', '   5.13', '   2.04', '   0.00', '   0.50', '   0.06', ' 47.33', '  96', '  96'
2009, 'MHS', 'MT. SHASTA', '   3.18', '   5.19', '   2.29', '   1.15', '  10.51', '   9.00', '   0.69', '   2.94', '   2.83', '   0.00', '   0.72', '   0.23', ' 38.73', '  97', '  97'
2009, 'MINC1', 'MINERAL', '   4.31', '   6.20', '   2.58', '   3.03', '  12.31', '   9.92', '   0.66', '   3.29', '   2.29', '   0.00', '   0.43', '   0.12', ' 45.14', '  80', '  80'
2009, 'MNZC1', 'MANZANITA LAKE', '   1.99', '   3.87', '   4.90', '   3.29', '   7.16', '   5.07', '   1.12', '   3.14', '   4.43', '   0.00', '   0.68', '   0.24', ' 35.89', '  87', '  87'
2009, 'NCOC1', 'NICOLAUS', '   0.45', '   2.64', '   1.95', '   1.13', '   4.13', '   1.57', '   0.47', '   1.36', '   0.09', '   0.00', '   0.00', '   0.16', ' 13.95', '  71', '  71'
2009, 'NVDC1', 'NEVADA CITY', '   2.48', '   5.82', '   8.77', '   3.74', '  15.21', '   8.04', '   3.18', '   5.77', '   0.92', 'M', '   0.00', '   0.11', 'M'
2009, 'ONDC1', 'ORLAND', '   0.80', '   2.18', '   1.38', '   0.80', '   9.13', '   1.59', '   0.47', '   0.55', '   0.75', '   0.00', '   0.00', '   0.05', ' 17.70', '  81', '  81'
2009, 'PCHC1', 'PACIFIC HOUSE', '   2.12', '   5.95', '   7.31', '   5.12', '   9.46', '   9.72', '   2.65', '   6.01', '   0.16', '   0.00', '   0.02', '   0.11', ' 48.63', '  94', '  94'
2009, 'PLCC1', 'PLACERVILLE', '   1.02', '   4.69', '   4.36', '   3.25', '   8.22', '   5.83', '   1.74', '   3.53', '   0.08', '   0.00', '   0.00', '   0.09', ' 32.81', '  85', '  85'
2009, 'PLUC1', 'PLUMAS EUREKA SP', 'M', '   8.30', '  10.40', '   2.30', '  14.00', 'M', 'M', '   7.30', '   1.30', 'M', '   0.00', '   0.00', 'M'
2009, 'PRAC1', 'PORTOLA', '   0.58', '   2.24', '   2.87', '   1.04', '   3.57', '   4.46', '   0.18', '   2.28', '   1.25', '   0.03', '   0.26', '   0.00', ' 18.76', '  81', '  81'
2009, 'PRDC1', 'PARADISE', '   3.54', '   4.54', '   5.98', '   3.92', '  18.47', '   4.90', '   0.74', '   4.38', '   0.70', '   0.00', '   0.01', '   1.49', ' 48.67', '  87', '  87'
2009, 'PRPC1', 'PIT RIVER PH5', '   6.36', '   8.77', '   7.55', '   2.24', '  20.71', '  11.62', '   2.20', '   8.88', '   1.58', 'M', '   0.07', '   0.17', 'M'
2009, 'PTRC1', 'PIT RIVER PH1', '   0.37', '   1.75', '   2.14', '   0.94', '   2.26', '   1.97', '   1.16', '   0.57', '   1.72', '   0.18', '   0.00', '   0.00', ' 13.06', '  69', '  69'
2009, 'QCYC1', 'QUINCY', '   2.28', '   6.51', '   4.20', '   3.31', '  10.46', '   9.11', '   0.58', '   4.12', '   0.83', '   0.21', '   0.05', '   0.00', ' 41.66', ' 109', ' 109'
2009, 'RBL', 'RED BLUFF AP', '   1.56', '   1.59', '   1.65', '   0.85', '   7.97', '   1.26', '   0.43', '   0.45', '   1.70', '   0.00', '   0.00', '   0.07', ' 17.53', '  73', '  73'
2009, 'ROMC1', 'ROUND MOUNTAIN', '   3.81', '   4.78', '   5.61', 'M', 'M', 'M', '   2.33', '   3.76', 'M', '   0.00', '   0.11', '   0.25', 'M'
2009, 'SAC', 'SACRAMENTO AP', '   0.84', '   2.38', '   1.51', '   1.41', '   5.07', '   2.09', '   1.46', '   1.01', '   0.56', 'M', 'M', 'M', 'M'
2009, 'SERC1', 'SIERRAVILLE', '   0.88', '   3.01', '   2.19', '   0.83', '   3.53', '   4.25', '   0.21', '   2.40', '   1.04', '   0.00', '   0.04', '   0.26', ' 18.64', '  71', '  71'
2009, 'SHDC1', 'SHASTA DAM', '   4.43', '   4.01', '   4.33', '   0.52', '  20.77', '   8.43', '   3.31', '   7.45', '   2.35', '   0.00', '   0.00', '   0.02', ' 55.62', '  88', '  88'
2009, 'SLPC1', 'SLY PARK', '   2.07', '   5.18', '   5.60', '   5.18', '   8.08', '   7.13', '   2.97', '   6.32', '   0.04', '   0.00', '   0.00', '   0.12', ' 42.69', 'NA', 'NA'
2009, 'SMTC1', 'SACRAMENTO 5 ESE', '   0.75', '   2.22', '   1.75', '   1.48', '   5.06', '   1.83', '   1.61', '   1.30', '   0.47', '   0.00', '   0.00', '   0.19', ' 16.66', '  84', '  84'
2009, 'SODC1', 'SODA SPRINGS', '   3.23', '   7.08', '   9.76', '   5.23', '  13.07', '  11.22', '   2.20', '   6.61', '   2.05', '   0.35', 'M', '   0.00', 'M'
